product_id,handle,sku,collection,classification,field,old_text,new_text,status,source_facts,editorial_notes
prod_01KNTBXAE15MWM65C2T93ZSGCW,pv-65-8,PV-65-8,Provence,CONFIGURABLE,subtitle,,Письменный стол Provence с ящиками слева — зеркальная версия.,safe_to_rewrite,"габариты 1140×647×750 мм; конфигурация Я0 — из названия; finish_color_labels: Тёмное дерево, Молочный",
prod_01KNTBXAE15MWM65C2T93ZSGCW,pv-65-8,PV-65-8,Provence,CONFIGURABLE,description,,"Письменный стол Provence с тумбой из выдвижных ящиков слева: столешница 114 × 65 см на высоте 75 см. Вариант для посадки, где правая сторона должна остаться открытой — под свет из окна или проход. Отделка, как и у всей линейки столов Provence, — тёмное дерево или молочный.",safe_to_rewrite,"габариты 1140×647×750 мм; конфигурация Я0 — из названия; finish_color_labels: Тёмное дерево, Молочный",
prod_01KNTBXAE1NQA13JRXRBGF8S86,pv-66-6,PV-66-6,Provence,CONFIGURABLE,subtitle,,"Двухтумбовый стол Provence — 153 см, дверца слева, ящики справа.",safe_to_rewrite,габариты 1535×700×750 мм; конфигурация ПЯ — из названия; зеркальный pv-66-7 — по каталогу,
prod_01KNTBXAE1NQA13JRXRBGF8S86,pv-66-6,PV-66-6,Provence,CONFIGURABLE,description,,"Двухтумбовый письменный стол Provence: столешница 153 × 70 см на двух опорных тумбах — слева с дверцей, справа с выдвижными ящиками. Смешанная компоновка делит хранение по типу: объёмное — за дверцей, рабочее — в ящиках под рукой. Полноценный кабинетный стол, способный стоять и не у стены; зеркальная версия меняет тумбы местами.",safe_to_rewrite,габариты 1535×700×750 мм; конфигурация ПЯ — из названия; зеркальный pv-66-7 — по каталогу,
prod_01KNTBXAE1SF1W6MBA9Q9XSRXF,pv-66-7,PV-66-7,Provence,CONFIGURABLE,subtitle,,"Двухтумбовый стол Provence — 153 см, ящики слева, дверца справа.",safe_to_rewrite,габариты 1535×700×750 мм; конфигурация ЯП — из названия; парный pv-66-6 — по каталогу,
prod_01KNTBXAE1SF1W6MBA9Q9XSRXF,pv-66-7,PV-66-7,Provence,CONFIGURABLE,description,,"Зеркальная версия двухтумбового письменного стола Provence: столешница 153 × 70 см, тумба с ящиками слева, с дверцей — справа. Выбор между двумя версиями — вопрос того, какой рукой удобнее тянуться к ящикам во время работы. Геометрия и отделки общие с остальной кабинетной линейкой коллекции.",safe_to_rewrite,габариты 1535×700×750 мм; конфигурация ЯП — из названия; парный pv-66-6 — по каталогу,
prod_01KNTBXAE12P62GNQEK14V0VTR,pv-68-1,PV-68-1,Provence,CONFIGURABLE,subtitle,,"Малая этажерка Provence — три открытые полки, 48 × 35 см.",safe_to_rewrite,габариты 480×350×800 мм; 3 полки — из названия,
prod_01KNTBXAE12P62GNQEK14V0VTR,pv-68-1,PV-68-1,Provence,CONFIGURABLE,description,,"Малая этажерка Provence: три открытые полки при основании 48 × 35 см и высоте 80 см. Лёгкий предмет для книг у кресла, растений у окна или мелочей в ванной — этажерка не требует стены и легко переезжает по комнате. Открытая конструкция не перегружает даже маленькое помещение.",safe_to_rewrite,габариты 480×350×800 мм; 3 полки — из названия,
prod_01KNTBXAE1TDX5MN4PZH57HM6Y,pv-68-2,PV-68-2,Provence,CONFIGURABLE,subtitle,,"Большая этажерка Provence — шесть полок, 177 см открытого хранения.",safe_to_rewrite,габариты 885×362×1770 мм; 6 полок — из названия,
prod_01KNTBXAE1TDX5MN4PZH57HM6Y,pv-68-2,PV-68-2,Provence,CONFIGURABLE,description,,"Большая этажерка Provence: шесть открытых полок, фронт 88,5 см, высота 177 см. Работает как открытый стеллаж, но легче его — без глухих боковин и задней стенки конструкция пропускает свет и не давит на комнату. Полки принимают книги, коробки и предметы вперемешку — этажерка это допускает.",safe_to_rewrite,габариты 885×362×1770 мм; 6 полок — из названия,
prod_01KNTBXAE13M4M3KQ6CCE5NAMN,pv-69-1,PV-69-1,Provence,CONFIGURABLE,subtitle,,Навесная книжная полка Provence — 70 см над столом или изголовьем.,safe_to_rewrite,габариты 700×245×318 мм; навесная книжная — из названия,
prod_01KNTBXAE13M4M3KQ6CCE5NAMN,pv-69-1,PV-69-1,Provence,CONFIGURABLE,description,,"Навесная книжная полка Provence: 70 см длины, 24,5 см глубины, высота 32 см. Настенный формат для книг над письменным столом, комодом или изголовьем — хранение там, где пол уже занят. Небольшая длина позволяет собирать композиции из нескольких полок.",safe_to_rewrite,габариты 700×245×318 мм; навесная книжная — из названия,
prod_01KV69A7AKTR1KH8GH90KC8YAJ,av-05-1,av-05-1,Willie Winkie,CONFIGURABLE,title,Комод стандартный Ant`s Village (гл.440),Комод стандартный Ant's Village (гл. 440),safe_to_rewrite,motif/painting_name: Ant's Village; глубина 440 — из названия; material_tier_labels: Полностью массив / Фронты массив + боковины/задники ЛДСП; launch_mode: request_quote; room_type: детская,
prod_01KV69A7AKTR1KH8GH90KC8YAJ,av-05-1,av-05-1,Willie Winkie,CONFIGURABLE,subtitle,,Детский комод с росписью Ant's Village — компактная глубина 44 см.,safe_to_rewrite,motif/painting_name: Ant's Village; глубина 440 — из названия; material_tier_labels: Полностью массив / Фронты массив + боковины/задники ЛДСП; launch_mode: request_quote; room_type: детская,
prod_01KV69A7AKTR1KH8GH90KC8YAJ,av-05-1,av-05-1,Willie Winkie,CONFIGURABLE,description,,"Комод стандартного формата из детской коллекции Willie Winkie с росписью по мотиву Ant's Village. Глубина 44 см — уменьшенная относительно полноглубоких комодов серии (56 см), проходы детской остаются свободнее. Исполнение корпуса выбирается при заказе: полностью массив либо фасады из массива с боковинами и задними стенками из ЛДСП. Роспись объединяет предметы серии Ant's Village в одну комнату; финальная стоимость рассчитывается по заявке.",safe_to_rewrite,motif/painting_name: Ant's Village; глубина 440 — из названия; material_tier_labels: Полностью массив / Фронты массив + боковины/задники ЛДСП; launch_mode: request_quote; room_type: детская,
prod_01KV69A7AKYY759QG6FC8CQ7JA,ba-05-3,ba-05-3,Willie Winkie,CONFIGURABLE,title,Комод высокий Ballet (гл.440),Комод высокий Ballet (гл. 440),safe_to_rewrite,motif: Ballet; высокий — из названия; глубина 440 — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AKYY759QG6FC8CQ7JA,ba-05-3,ba-05-3,Willie Winkie,CONFIGURABLE,subtitle,,Высокий детский комод с росписью Ballet — хранение вверх при глубине 44 см.,safe_to_rewrite,motif: Ballet; высокий — из названия; глубина 440 — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AKYY759QG6FC8CQ7JA,ba-05-3,ba-05-3,Willie Winkie,CONFIGURABLE,description,,"Высокий комод серии Ballet из коллекции Willie Winkie: вертикальная компоновка ящиков забирает меньше стены, чем стандартная, — в детской это освобождает место для игры. Глубина 44 см щадит проходы. Роспись Ballet задаёт сюжет всей серии — комод можно дополнить другими предметами с тем же мотивом. Корпус в двух исполнениях: полностью массив или массив во фронтах с корпусом из ЛДСП; стоимость рассчитывается по заявке.",safe_to_rewrite,motif: Ballet; высокий — из названия; глубина 440 — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMZWW7MF8RG6A98292,ba-62-1,ba-62-1,Willie Winkie,CONFIGURABLE,subtitle,,Детский книжный стеллаж с росписью Ballet.,safe_to_rewrite,motif: Ballet; глубина 440 — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMZWW7MF8RG6A98292,ba-62-1,ba-62-1,Willie Winkie,CONFIGURABLE,description,,Открытый книжный стеллаж серии Ballet из коллекции Willie Winkie. Открытые полки держат книги и коробки с играми на виду — содержимое остаётся частью облика комнаты. Глубина полок — 44 см. Роспись Ballet связывает стеллаж с комодами и столами той же серии. Исполнение корпуса на выбор — полностью массив или фронты из массива с корпусом из ЛДСП; стоимость — по заявке.,safe_to_rewrite,motif: Ballet; глубина 440 — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AM91MJJVXPKQSNCGSK,fa-05-3,fa-05-3,Willie Winkie,CONFIGURABLE,title,Комод высокий Fairies (гл.560),Комод высокий Fairies (гл. 560),safe_to_rewrite,"motif: Fairies; высокий, глубина 560 — из названия; серия Fairies (fa-06-1, fa-67-1) — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AM91MJJVXPKQSNCGSK,fa-05-3,fa-05-3,Willie Winkie,CONFIGURABLE,subtitle,,Высокий детский комод с росписью Fairies — полная глубина 56 см.,safe_to_rewrite,"motif: Fairies; высокий, глубина 560 — из названия; серия Fairies (fa-06-1, fa-67-1) — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AM91MJJVXPKQSNCGSK,fa-05-3,fa-05-3,Willie Winkie,CONFIGURABLE,description,,"Высокий комод серии Fairies из коллекции Willie Winkie в полноглубокой версии — 56 см: в каждом ящике больше места, чем у версий с глубиной 44 см. Вертикальная компоновка экономит стену. Роспись Fairies делает комод частью сюжетной серии — к нему подбираются стол и туалетный столик с тем же мотивом. Корпус — полностью массив либо массив во фронтах с ЛДСП в корпусе; стоимость рассчитывается по заявке.",safe_to_rewrite,"motif: Fairies; высокий, глубина 560 — из названия; серия Fairies (fa-06-1, fa-67-1) — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AMA53EWQH9MQK10H5K,fa-06-1,fa-06-1,Willie Winkie,CONFIGURABLE,subtitle,,Детский туалетный столик с зеркалом и росписью Fairies.,safe_to_rewrite,motif: Fairies; зеркало — из названия; серия — по каталогу; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMA53EWQH9MQK10H5K,fa-06-1,fa-06-1,Willie Winkie,CONFIGURABLE,description,,Туалетный столик с зеркалом из серии Fairies коллекции Willie Winkie — «взрослый» предмет в детском масштабе: у ребёнка появляется своё зеркало и своя поверхность для заколок и мелочей. Роспись Fairies продолжает сюжет серии — столик естественно встаёт рядом с комодом и рабочим столом того же мотива. Исполнение корпуса: полностью массив или фронты из массива с корпусом из ЛДСП. Стоимость — по заявке.,safe_to_rewrite,motif: Fairies; зеркало — из названия; серия — по каталогу; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMBRZPR11DCTPR7864,fa-67-1,fa-67-1,Willie Winkie,CONFIGURABLE,subtitle,,Детский рабочий стол с росписью Fairies.,safe_to_rewrite,motif: Fairies; рабочий стол — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMBRZPR11DCTPR7864,fa-67-1,fa-67-1,Willie Winkie,CONFIGURABLE,description,,"Рабочий стол серии Fairies из коллекции Willie Winkie — место для рисования и первых уроков в сюжетной серии с росписью. Роспись превращает стол из «мебели» в часть игрового мира комнаты, при этом сам предмет остаётся полноценным столом, за которым ребёнок растёт. Корпус в двух исполнениях — полностью массив либо массив во фронтах с ЛДСП; финальная стоимость рассчитывается по заявке.",safe_to_rewrite,motif: Fairies; рабочий стол — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMAEGVHR09A7ZXH062,fk-05-1,fk-05-1,Willie Winkie,CONFIGURABLE,title,Комод стандартный Fantasy Kingdom (гл.440),Комод стандартный Fantasy Kingdom (гл. 440),safe_to_rewrite,motif: Fantasy Kingdom; глубина 440 — из названия; высокая версия fk-05-3 — по каталогу; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMAEGVHR09A7ZXH062,fk-05-1,fk-05-1,Willie Winkie,CONFIGURABLE,subtitle,,Детский комод с росписью Fantasy Kingdom — глубина 44 см.,safe_to_rewrite,motif: Fantasy Kingdom; глубина 440 — из названия; высокая версия fk-05-3 — по каталогу; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMAEGVHR09A7ZXH062,fk-05-1,fk-05-1,Willie Winkie,CONFIGURABLE,description,,"Стандартный комод серии Fantasy Kingdom из коллекции Willie Winkie. Уменьшенная глубина 44 см — формат детской комнаты: проходы остаются свободными. Роспись Fantasy Kingdom задаёт комнате сюжет; в серии есть и высокая версия комода, если нужно больше ящиков на той же площади. Корпус — полностью массив или массив во фронтах с ЛДСП; стоимость по заявке.",safe_to_rewrite,motif: Fantasy Kingdom; глубина 440 — из названия; высокая версия fk-05-3 — по каталогу; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMKV353Y5WH6VYBABK,fk-05-3,fk-05-3,Willie Winkie,CONFIGURABLE,title,Комод высокий Fantasy Kingdom (гл.560),Комод высокий Fantasy Kingdom (гл. 560),safe_to_rewrite,"motif: Fantasy Kingdom; высокий, глубина 560 — из названия; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AMKV353Y5WH6VYBABK,fk-05-3,fk-05-3,Willie Winkie,CONFIGURABLE,subtitle,,Высокий детский комод с росписью Fantasy Kingdom — полная глубина 56 см.,safe_to_rewrite,"motif: Fantasy Kingdom; высокий, глубина 560 — из названия; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AMKV353Y5WH6VYBABK,fk-05-3,fk-05-3,Willie Winkie,CONFIGURABLE,description,,"Высокий комод серии Fantasy Kingdom из коллекции Willie Winkie: вертикальная компоновка ящиков при полной глубине 56 см занимает меньше стены, чем стандартный комод той же глубины. Роспись Fantasy Kingdom связывает его со стандартным комодом серии в одну комнату. Исполнение корпуса выбирается при заказе: полностью массив или фронты из массива с корпусом из ЛДСП; стоимость рассчитывается по заявке.",safe_to_rewrite,"motif: Fantasy Kingdom; высокий, глубина 560 — из названия; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AMA4R5CX5YG8SPTE5B,in-67-1,in-67-1,Willie Winkie,CONFIGURABLE,subtitle,,Детский рабочий стол с росписью Infanta.,safe_to_rewrite,motif: Infanta; рабочий стол — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMA4R5CX5YG8SPTE5B,in-67-1,in-67-1,Willie Winkie,CONFIGURABLE,description,,"Рабочий стол серии Infanta из коллекции Willie Winkie — стол для уроков и рисования с росписью по мотиву Infanta. Роспись делает рабочее место частью характера комнаты, а не офисным предметом в детской. Корпус выпускается в двух исполнениях — полностью массив либо массив во фронтах с боковинами и задниками из ЛДСП; финальная стоимость рассчитывается по заявке.",safe_to_rewrite,motif: Infanta; рабочий стол — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMXJPFM3MR6GX0YJP8,mo-02-1,mo-02-1,Willie Winkie,CONFIGURABLE,subtitle,,Высокий двухдверный детский шкаф с росписью Molly.,safe_to_rewrite,"motif: Molly; 2 двери, высокий — из названия; столик mo-81-1 — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AMXJPFM3MR6GX0YJP8,mo-02-1,mo-02-1,Willie Winkie,CONFIGURABLE,description,,"Двухдверный шкаф для одежды серии Molly из коллекции Willie Winkie в высокой версии — основное хранение детской комнаты. Высокая версия корпуса — вертикальное хранение, которое не требует дополнительной ширины стены. Роспись Molly объединяет шкаф с детским столиком той же серии. Исполнение корпуса: полностью массив или фронты из массива с ЛДСП в корпусе; стоимость рассчитывается по заявке.",safe_to_rewrite,"motif: Molly; 2 двери, высокий — из названия; столик mo-81-1 — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AMTWYR1CTV1G1RFFBC,mo-81-1,mo-81-1,Willie Winkie,CONFIGURABLE,subtitle,,Детский столик с росписью Molly — для игры и занятий ребёнка.,safe_to_rewrite,motif: Molly; детский столик — из названия; шкаф mo-02-1 — по каталогу; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMTWYR1CTV1G1RFFBC,mo-81-1,mo-81-1,Willie Winkie,CONFIGURABLE,description,,"Детский столик серии Molly из коллекции Willie Winkie — стол детского масштаба для рисования, лепки и настольных игр. Роспись Molly задаёт столику собственный сюжет; в серии есть высокий шкаф с тем же мотивом. Корпус — полностью массив либо массив во фронтах с ЛДСП; стоимость по заявке.",safe_to_rewrite,motif: Molly; детский столик — из названия; шкаф mo-02-1 — по каталогу; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMYW3Q4NJE3Q5WEFYR,pa-05-1,pa-05-1,Willie Winkie,CONFIGURABLE,title,Комод стандартный Pastoral (гл.440),Комод стандартный Pastoral (гл. 440),safe_to_rewrite,"motif: Pastoral; глубина 440 — из названия; серия pa-05-3, pa-62-1 — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AMYW3Q4NJE3Q5WEFYR,pa-05-1,pa-05-1,Willie Winkie,CONFIGURABLE,subtitle,,Детский комод с росписью Pastoral — компактная глубина 44 см.,safe_to_rewrite,"motif: Pastoral; глубина 440 — из названия; серия pa-05-3, pa-62-1 — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AMYW3Q4NJE3Q5WEFYR,pa-05-1,pa-05-1,Willie Winkie,CONFIGURABLE,description,,"Стандартный комод серии Pastoral из коллекции Willie Winkie: уменьшенная глубина 44 см оставляет проходы детской свободными, а верхняя плоскость остаётся на удобной для взрослого высоте — для лампы и повседневных мелочей. Роспись Pastoral задаёт серии спокойный сюжет; рядом встают высокий комод и стеллаж того же мотива. Корпус — полностью массив или массив во фронтах с ЛДСП; стоимость по заявке.",safe_to_rewrite,"motif: Pastoral; глубина 440 — из названия; серия pa-05-3, pa-62-1 — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AM3KD13Z7GRD68HJA2,pa-05-3,pa-05-3,Willie Winkie,CONFIGURABLE,title,Комод высокий Pastoral (гл.560),Комод высокий Pastoral (гл. 560),safe_to_rewrite,"motif: Pastoral; высокий, глубина 560 — из названия; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AM3KD13Z7GRD68HJA2,pa-05-3,pa-05-3,Willie Winkie,CONFIGURABLE,subtitle,,Высокий детский комод с росписью Pastoral — полная глубина 56 см.,safe_to_rewrite,"motif: Pastoral; высокий, глубина 560 — из названия; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AM3KD13Z7GRD68HJA2,pa-05-3,pa-05-3,Willie Winkie,CONFIGURABLE,description,,"Высокий комод серии Pastoral из коллекции Willie Winkie в полноглубокой версии 56 см — вертикальная компоновка занимает меньше стены, чем стандартный формат. Роспись Pastoral связывает предметы серии между собой. Исполнение корпуса на выбор: полностью массив либо фронты из массива с корпусом из ЛДСП; стоимость рассчитывается по заявке.",safe_to_rewrite,"motif: Pastoral; высокий, глубина 560 — из названия; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AMV6GA6WH9JQ23BANH,pa-62-1,pa-62-1,Willie Winkie,CONFIGURABLE,subtitle,,Детский книжный стеллаж с росписью Pastoral — глубокие полки 56 см.,safe_to_rewrite,motif: Pastoral; глубина 560 — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMV6GA6WH9JQ23BANH,pa-62-1,pa-62-1,Willie Winkie,CONFIGURABLE,description,,"Книжный стеллаж серии Pastoral из коллекции Willie Winkie с увеличенной глубиной полок 56 см — помимо книг туда встают корзины и коробки с игрушками, то есть стеллаж работает основным открытым хранением детской. Роспись Pastoral продолжает сюжет серии. Корпус в двух исполнениях — полностью массив или массив во фронтах с ЛДСП; финальная стоимость по заявке.",safe_to_rewrite,motif: Pastoral; глубина 560 — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMQGCQMFGTXKY2VFPY,rl-05-3,rl-05-3,Willie Winkie,CONFIGURABLE,title,Комод высокий Royal Lilies (гл.440),Комод высокий Royal Lilies (гл. 440),safe_to_rewrite,"motif: Royal Lilies; высокий, глубина 440 — из названия; стол rl-67-1 — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AMQGCQMFGTXKY2VFPY,rl-05-3,rl-05-3,Willie Winkie,CONFIGURABLE,subtitle,,Высокий детский комод с росписью Royal Lilies — глубина 44 см.,safe_to_rewrite,"motif: Royal Lilies; высокий, глубина 440 — из названия; стол rl-67-1 — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AMQGCQMFGTXKY2VFPY,rl-05-3,rl-05-3,Willie Winkie,CONFIGURABLE,description,,"Высокий комод серии Royal Lilies из коллекции Willie Winkie: вертикальная компоновка ящиков при уменьшенной глубине 44 см — формат для небольшой детской, где комод должен быть вместительным, но не громоздким. Роспись Royal Lilies объединяет его с рабочим столом той же серии. Корпус — полностью массив либо фронты из массива с ЛДСП; стоимость рассчитывается по заявке.",safe_to_rewrite,"motif: Royal Lilies; высокий, глубина 440 — из названия; стол rl-67-1 — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AMAN66BZ464F3B8W2P,rl-67-1,rl-67-1,Willie Winkie,CONFIGURABLE,subtitle,,Детский рабочий стол с росписью Royal Lilies.,safe_to_rewrite,motif: Royal Lilies; рабочий стол — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMAN66BZ464F3B8W2P,rl-67-1,rl-67-1,Willie Winkie,CONFIGURABLE,description,,"Рабочий стол серии Royal Lilies из коллекции Willie Winkie — место для занятий, которое не выглядит чужим в детской: роспись Royal Lilies вписывает его в сюжет комнаты. Исполнение корпуса: полностью массив или массив во фронтах с корпусом из ЛДСП; стоимость по заявке.",safe_to_rewrite,motif: Royal Lilies; рабочий стол — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AMDV16WD9K03GKBJJ5,rs-05-3,rs-05-3,Willie Winkie,CONFIGURABLE,title,Комод высокий Rural Scenery (гл.560),Комод высокий Rural Scenery (гл. 560),safe_to_rewrite,"motif: Rural Scenery; высокий, глубина 560 — из названия; стеллаж rs-62-1 — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AMDV16WD9K03GKBJJ5,rs-05-3,rs-05-3,Willie Winkie,CONFIGURABLE,subtitle,,Высокий детский комод с росписью Rural Scenery — полная глубина 56 см.,safe_to_rewrite,"motif: Rural Scenery; высокий, глубина 560 — из названия; стеллаж rs-62-1 — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AMDV16WD9K03GKBJJ5,rs-05-3,rs-05-3,Willie Winkie,CONFIGURABLE,description,,"Высокий комод серии Rural Scenery из коллекции Willie Winkie: полная глубина 56 см при вертикальной компоновке ящиков — хранение, занимающее минимум стены. Роспись Rural Scenery задаёт комнате сюжет и связывает комод со стеллажом того же мотива. Корпус выпускается в двух исполнениях — полностью массив либо массив во фронтах с ЛДСП; стоимость рассчитывается по заявке.",safe_to_rewrite,"motif: Rural Scenery; высокий, глубина 560 — из названия; стеллаж rs-62-1 — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7AN7P60FE081R6WCCFT,rs-62-1,rs-62-1,Willie Winkie,CONFIGURABLE,subtitle,,Высокий детский книжный стеллаж с росписью Rural Scenery.,safe_to_rewrite,motif: Rural Scenery; высокий — из названия; комод rs-05-3 — по каталогу; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7AN7P60FE081R6WCCFT,rs-62-1,rs-62-1,Willie Winkie,CONFIGURABLE,description,,"Высокий книжный стеллаж серии Rural Scenery из коллекции Willie Winkie: открытые полки в несколько ярусов: нижние — в зоне ребёнка, верхние — «на вырост». Роспись Rural Scenery делает стеллаж частью сюжетной серии вместе с высоким комодом того же мотива. Исполнение корпуса: полностью массив или фронты из массива с ЛДСП; стоимость — по заявке.",safe_to_rewrite,motif: Rural Scenery; высокий — из названия; комод rs-05-3 — по каталогу; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7ANP5VGMN2FSA70901M,sh-81-1,sh-81-1,Willie Winkie,CONFIGURABLE,subtitle,,Детский столик с росписью Sweet Home — для игры и занятий ребёнка.,safe_to_rewrite,motif: Sweet Home; детский столик — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7ANP5VGMN2FSA70901M,sh-81-1,sh-81-1,Willie Winkie,CONFIGURABLE,description,,"Детский столик серии Sweet Home из коллекции Willie Winkie — стол детского масштаба: своё место для рисования и игр. Роспись Sweet Home делает столик самостоятельным предметом, а не приложением к взрослой мебели. Корпус в двух исполнениях — полностью массив либо массив во фронтах с ЛДСП в корпусе; стоимость рассчитывается по заявке.",safe_to_rewrite,motif: Sweet Home; детский столик — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7ANHZDE3RR57WJ4ESYP,tb-05-3,tb-05-3,Willie Winkie,CONFIGURABLE,title,Комод высокий Teddy Bear  (гл.560),Комод высокий Teddy Bear (гл. 560),safe_to_rewrite,"motif: Teddy Bear; высокий, глубина 560 — из названия; серия tb-67-1, tb-62-1 — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7ANHZDE3RR57WJ4ESYP,tb-05-3,tb-05-3,Willie Winkie,CONFIGURABLE,subtitle,,Высокий детский комод с росписью Teddy Bear — полная глубина 56 см.,safe_to_rewrite,"motif: Teddy Bear; высокий, глубина 560 — из названия; серия tb-67-1, tb-62-1 — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7ANHZDE3RR57WJ4ESYP,tb-05-3,tb-05-3,Willie Winkie,CONFIGURABLE,description,,Высокий комод серии Teddy Bear из коллекции Willie Winkie в полноглубокой версии 56 см. Ярусы ящиков вверх вместо второго корпуса вширь — комод занимает меньше стены. Роспись Teddy Bear связывает комод с рабочим столом и стеллажом серии — комната собирается вокруг одного сюжета. Корпус — полностью массив либо фронты из массива с ЛДСП; стоимость по заявке.,safe_to_rewrite,"motif: Teddy Bear; высокий, глубина 560 — из названия; серия tb-67-1, tb-62-1 — по каталогу; material_tier_labels; launch_mode: request_quote",
prod_01KV69A7ANWMNJCC3AA2RDR7MR,tb-62-1,tb-62-1,Willie Winkie,CONFIGURABLE,subtitle,,Высокий детский книжный стеллаж с росписью Teddy Bear.,safe_to_rewrite,motif: Teddy Bear; высокий — из названия; серия — по каталогу; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7ANWMNJCC3AA2RDR7MR,tb-62-1,tb-62-1,Willie Winkie,CONFIGURABLE,description,,"Высокий книжный стеллаж серии Teddy Bear из коллекции Willie Winkie: открытые полки в несколько ярусов держат детскую библиотеку на виду. Роспись Teddy Bear продолжает сюжет серии, к стеллажу подбираются комод и рабочий стол того же мотива. Исполнение корпуса: полностью массив или массив во фронтах с ЛДСП; стоимость рассчитывается по заявке.",safe_to_rewrite,motif: Teddy Bear; высокий — из названия; серия — по каталогу; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7ANKBFQ8BGHW8SQ5CTY,tb-67-1,tb-67-1,Willie Winkie,CONFIGURABLE,subtitle,,Детский рабочий стол с росписью Teddy Bear.,safe_to_rewrite,motif: Teddy Bear; рабочий стол — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7ANKBFQ8BGHW8SQ5CTY,tb-67-1,tb-67-1,Willie Winkie,CONFIGURABLE,description,,Рабочий стол серии Teddy Bear из коллекции Willie Winkie — полноценное место для занятий в сюжетной детской: роспись Teddy Bear роднит стол с комодом и стеллажом серии. Корпус — полностью массив либо массив во фронтах с корпусом из ЛДСП; стоимость по заявке.,safe_to_rewrite,motif: Teddy Bear; рабочий стол — из названия; material_tier_labels; launch_mode: request_quote,
prod_01KV69A7ANEWZAQV2G0PG4B8H7,te-02-2,te-02-2,Willie Winkie,CONFIGURABLE,subtitle,,Высокий двухдверный детский шкаф с росписью Templars.,safe_to_rewrite,"motif: Templars; 2 двери, высокий — из названия; серия te-05-1, te-05-3, te-62-1 — по каталогу; material_tier_labels; launch_mode: request_quote",
